,ID,location,location_l,location_near,location_country,lat,lon,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,total_spread,225_1,225_2,225_3,225_4,225_5,225_6,225_7,225_8,311_1,311_2,311_3,311_4,311_5,311_6,321_1,321_2,321_3,321_4,340_1,340_2,340_3,340_4,343_1,343_2,343_3,225_1_lat,225_2_lat,225_3_lat,225_4_lat,225_5_lat,225_6_lat,225_7_lat,225_8_lat,311_1_lat,311_2_lat,311_3_lat,311_4_lat,311_5_lat,311_6_lat,321_1_lat,321_2_lat,321_3_lat,321_4_lat,340_1_lat,340_2_lat,340_3_lat,340_4_lat,343_1_lat,343_2_lat,343_3_lat,225_1_lon,225_2_lon,225_3_lon,225_4_lon,225_5_lon,225_6_lon,225_7_lon,225_8_lon,311_1_lon,311_2_lon,311_3_lon,311_4_lon,311_5_lon,311_6_lon,321_1_lon,321_2_lon,321_3_lon,321_4_lon,340_1_lon,340_2_lon,340_3_lon,340_4_lon,343_1_lon,343_2_lon,343_3_lon
440,286068,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ga,No,No,Yes,19.26557358204563,1.9741625793182536,17.739620306110055,,,,,,,,,,,,,,,"('Tema', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.0096592,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,5.6596441,5.6864962,,,,,,,,,
441,285459,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Frafra,Frafra,No,No,No,0.0,0.0,17.729620306110053,"('Tema', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.0096592,,,,,,,,,,,,,,,,,,,,,,,,,5.6596441,,,,,,,,,,,,,,,,,,,,,,,,
442,288200,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Other,3,Other (specify),Yes,Dagomba,Dagbani ,No,Yes,No,353.71715226588924,0.1948037423922,17.42624345658308,,,,,,,,,"('Madina', 'Bimbila', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,,,,,,,,,,,
443,284997,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Gur,Kokomba,No,No,No,432.1762237316181,1.357642729017818,16.476146422409087,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,,,,,,,,,,,,,,,,,,,
444,287395,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Unemployed ,3,Unemployed,Yes,Mamprusi,Mamprusi ,No,No,No,563.1586496134096,4.754811023264061,16.476146422409087,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,,,,,,,,,,,,,,,,,,,
445,288258,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Doing casual jobs,3,Housewife/homemaker,Yes,Akyem,Twi,No,No,Yes,2.120117705345777,0.0995127520352778,16.01785948414622,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,"('Makola', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,-0.2069324,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,5.548074,,,,,,
446,289424,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Other,2,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,No,,,15.47141619631203,,,,,,,,,,,,,,,,,,,,,,,"('Ofankor', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2652312,,,,,,,,,,,,,,,,,,,,,,,,,5.663648200000001,,
447,285007,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Niger,Male,Doing casual jobs,3,Doing casual jobs,No,Hausa,Hausa,No,No,No,779.8997535732311,0.6071962063550099,15.303950420124467,"('Ashaiman', 'Tema', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.029529,,,,,,,,,,,,,,,,,,,,,,,,,5.694385,,,,,,,,,,,,,,,,,,,,,,,,
448,290576,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Doing casual jobs,1,Doing casual jobs,Yes,Hausa,Hausa,No,No,No,,,15.303950420124467,"('Ashaiman', 'Tema', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.029529,,,,,,,,,,,,,,,,,,,,,,,,,5.694385,,,,,,,,,,,,,,,,,,,,,,,,
449,290677,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Unemployed ,2,Unemployed,Yes,Ga,Ga,No,No,Yes,0.5450209107888953,1.19664506352304,14.780297633572207,"('Korle Bu', 'Accra', 'Ghana')","('Korle Bu', 'Accra', 'Ghana')","('Korle Bu', 'Accra', 'Ghana')","('Korle Bu', 'Accra', 'Ghana')",,,,,,,,,,,"('James Town', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')",,,"('James Town', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')",,,,,,-0.2307739,-0.2307739,-0.2307739,-0.2307739,,,,,,,,,,,-0.2103637,-0.2103637,,,-0.2103637,-0.2103637,,,,,,5.5358322,5.5358322,5.5358322,5.5358322,,,,,,,,,,,5.535796599999999,5.535796599999999,,,5.535796599999999,5.535796599999999,,,,,
450,283533,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,No,No,0.0,0.0,14.600947873095727,"('Shiashie', 'Accra', 'Ghana')","('Christian Village', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,-0.1764355,-0.220842,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,5.627683900000001,5.638078299999999,,,,,,,,,,,,,,,,,5.6864962,,,,,,
451,286020,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Unemployed ,3,Unemployed,Yes,Ewe,Ewe,No,No,No,,,14.007635357276794,"('Sakumono', 'Tema', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.0570155999999999,,,,,,,,,,,,,,,,,,,,,,,,,5.6252982000000005,,,,,,,,,,,,,,,,,,,,,,,,
452,290653,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,Yes,,,13.554746662189745,,,,,,,,,,,,,,,"('Nungua', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.0796664,,,,,,,,,,,,,,,,,,,,,,,,,5.601766099999999,,,,,,,,,,
453,287407,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Unemployed ,1,Unemployed,Yes,Mossi,Hausa,No,No,Yes,15.117567931312635,1.224832227335591,12.978429440317173,"('Abokobi', 'Accra', 'Ghana')",,,,,,,,,,,,,,"('Abokobi', 'Abokobi', 'Ghana')",,,,,,,,,,,-0.1948688999999999,,,,,,,,,,,,,,-0.1948688999999999,,,,,,,,,,,5.7381697,,,,,,,,,,,,,,5.7381697,,,,,,,,,,
454,286754,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Chamba,Chamba,No,No,Yes,,,12.571218585887737,"('Lapaz', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,-0.24869,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,5.6073648,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
455,288694,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),1,Other (specify),Yes,Ga,Ga,No,No,Yes,37.70045765491596,0.6507851232018882,12.446457512672028,,,,,,,,,,,,,,,"('Korle Bu', 'Accra', 'Ghana')","('Darkuman', 'Accra', 'Ghana')",,,"('Atukpai', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,-0.2307739,-0.251983,,,-0.2012376,,,,,,,,,,,,,,,,,,,,,5.5358322,5.5902579,,,5.5571096,,,,,,
456,290381,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),Yes,Akan,Twi,No,No,No,,,11.562888926973628,"('Adenta', 'Accra', 'Ghana')","('Achimota', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.1687965,-0.2276807,,,,,,,,,,,,,,,,,,,,,,,,5.7041391,5.6242019,,,,,,,,,,,,,,,,,,,,,,,
457,287713,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Manprusi,Mampruli ,No,Yes,No,,,11.476925167631624,"('Abelemkpe', 'Kaneshie', 'Ghana')",,,,,,,,"('Osu', 'La', 'Ghana')",,,,,,,,,,,,,,,,,-0.2119801,,,,,,,,-0.1824391,,,,,,,,,,,,,,,,,5.609565,,,,,,,,5.5605929000000005,,,,,,,,,,,,,,,,
458,288152,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Working part-time (formal/informal sector),4,Working part-time (formal/informal sector),Yes,Ewe,Ewe,No,No,No,0.8446755429604575,3.2339311295577837,11.291554150153612,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,"('Amrahia', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,-0.1479506,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,5.7859227,,
459,287404,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Nigeria,Male,Other,2,Self-employed (run small business/income generation project),No,Yoroba,Yoruba,No,Yes,No,308.6089668286842,0.1141703880924139,10.317536747489237,"('Kaneshie', 'Accra', 'Ghana')",,,,,,,,"('Kaneshie', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,-0.2422186,,,,,,,,-0.2422186,,,,,,,,,,,,,,,,,5.569655200000001,,,,,,,,5.569655200000001,,,,,,,,,,,,,,,,
460,287391,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Male,Other,2,Other (specify),Yes,Asante,Twi ,No,No,No,25.679511954786665,0.4729848986878197,9.691977965630423,"('Mallam', 'Accra', 'Ghana')","('Dk', 'Dk', 'United States')",,,,,,,,,,,,,,,,,,,,,,,,-0.2889602,-97.1893341,,,,,,,,,,,,,,,,,,,,,,,,5.5743359,38.8790615,,,,,,,,,,,,,,,,,,,,,,,
461,290522,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana ,Male,Other,1,Other (specify),Yes,Ga,Ga,No,Yes,Yes,20.62065619213692,1.0261963950925497,9.372781846478782,,,,,,,,,"('Busia', 'Accra', 'Ghana')",,,,,,"('Busia', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,-0.2387792,,,,,,-0.2387792,,,,,,,,,,,,,,,,,,,5.5670318,,,,,,5.5670318,,,,,,,,,,
462,284158,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Burkina Faso,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Fulani,Fula,No,No,No,,,8.466002216129322,"('Mamprobi', 'Accra', 'Ghana')","('Kaneshie', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.2402731,-0.2422186,,,,,,,,,,,,,,,,,,,,,,,,5.5356856,5.569655200000001,,,,,,,,,,,,,,,,,,,,,,,
463,290531,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Kokomba,Lekpakpan ,No,Yes,No,,,8.405547614912159,,,,,,,,,"('Achimota', 'Lapaz', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2276807,,,,,,,,,,,,,,,,,,,,,,,,,5.6242019,,,,,,,,,,,,,,,,
464,286616,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Nigeria ,Female,Other,4,Other (specify),No,Hausa,Hausa ,No,No,No,386.3701297707144,3.378350886835955,8.061266083181966,"('Accra New Town', 'Accra', 'Ghana')","('Accra', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.2107677,-0.2012376,,,,,,,,,,,,,,,,,,,,,,,,5.5850503,5.5571096,,,,,,,,,,,,,,,,,,,,,,,
465,287278,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Nigeria ,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Igbo,Izi,No,No,No,517.0095098966094,0.1487046394216727,7.88512105788579,"('Oyarifa', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1748632999999999,,,,,,,,,,,,,,,,,,,,,,,,,5.756972,,,,,,,,,,,,,,,,,,,,,,,,
466,284068,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,No,,,7.7422388800131685,,,,,,,,,"('Sukura', 'Accra', 'Ghana')","('Dansoman', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.2492942999999999,-0.2656595,,,,,,,,,,,,,,,,,,,,,,,,5.550621700000001,5.5468112000000005,,,,,,,,,,,,,,,
467,286065,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,No,,,7.588815351699999,"('Odorkor', 'Kaneshie', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2647703,,,,,,,,,,,,,,,,,,,,,,,,,5.5773514,,,,,,,,,,,,,,,,,,,,,,,,
468,286051,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Togo,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),No,Tem,Kotokoli ,No,No,No,397.8034247497748,1.2260733939774753,7.485790306110164,"('Awoshie', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2780901,,,,,,,,,,,,,,,,,,,,,,,,,5.587278,,,,,,,,,,,,,,,,,,,,,,,,
469,290401,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Unemployed ,1,Unemployed,Yes,Ga,Ga,No,No,No,,,6.236023171334194,"('Dansoman', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2656595,,,,,,,,,,,,,,,,,,,,,,,,,5.5468112000000005,,,,,,,,,,,,,,,,,,,,,,,,
470,290447,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Burkina Faso,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Turka,Dioula,No,No,No,,,5.303425756571023,"('Nima', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1987685,,,,,,,,,,,,,,,,,,,,,,,,,5.5820252,,,,,,,,,,,,,,,,,,,,,,,,
471,287309,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Other,2,Other (specify),Yes,Zabrama,Zabrama,No,Yes,No,,,5.303425756571023,,,,,,,,,"('Nima', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1987685,,,,,,,,,,,,,,,,,,,,,,,,,5.5820252,,,,,,,,,,,,,,,,
472,285463,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Unemployed ,1,Unemployed,Yes,Ga,Ga,No,No,Yes,7.419191368506284,0.3698362781142452,4.610224101090701,,,,,,,,,,,,,,,"('Sukura', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2492942999999999,,,,,,,,,,,,,,,,,,,,,,,,,5.550621700000001,,,,,,,,,,
473,283946,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Krobo,Twi,No,Yes,No,6.489214720158587,2.0520181644600743,3.935387561726292,,,,,,,,,"('Adenta', 'Accra', 'Ghana')","('Adenta', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.1687965,-0.1687965,,,,,,,,,,,,,,,,,,,,,,,,5.7041391,5.7041391,,,,,,,,,,,,,,,
474,283470,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Working full-time (formal/informal sector),Yes,Akyem,Twi,No,No,No,,,3.4108594494370705,"('Ashaley Botwe', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,-0.1369489,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,5.6864517,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
475,290671,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Unemployed ,3,Unemployed,Yes,Akuapem,Akuapem ,No,No,No,11.471914979864628,1.8213032914547145,3.4008594494370707,,,,,,,,,,,,,,,,,,,,,,,"('Ashaley Botwe', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1369489,,,,,,,,,,,,,,,,,,,,,,,,,5.6864517,,
476,288163,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Nigeria ,Female,Unemployed ,4,Unemployed,No,Yoruba,Yoruba ,No,Yes,No,,,3.4008594494370707,"('Ashaley Botwe', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1369489,,,,,,,,,,,,,,,,,,,,,,,,,5.6864517,,,,,,,,,,,,,,,,,,,,,,,,
477,285461,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Nigeria,Female,Other,3,Other (specify),Yes,Igbo,Igbo,No,No,Yes,,,2.5260002562775066,,,,,,,,,,,,,,,"('Accra', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2012376,,,,,,,,,,,,,,,,,,,,,,,,,5.5571096,,,,,,,,,,
478,285434,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Nigeria ,Female,Other,4,Other (specify),No,Igbo,Igbo,No,No,Yes,,,2.5260002562775066,,,,,,,,,,,,,,,"('Accra', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2012376,,,,,,,,,,,,,,,,,,,,,,,,,5.5571096,,,,,,,,,,
479,288702,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Kotokoli,Kotokoli,No,No,No,,,1.977693780863146,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')","('Adenta', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,-0.1687965,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,5.7041391,,,,,
480,288114,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Krobo,Krobo,No,No,No,6.223108191046627,0.0309441317876992,0.03,"('Madina', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,-0.1677052,-0.1677052,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,5.6864962,5.6864962,5.6864962,,,,,,,,,,,,,,,,,,,,,,
481,284610,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Nigeria,Male,Working full-time (formal/informal sector),4,Working full-time (formal/informal sector),Yes,Yoruba,Yoruba,No,No,No,,,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
482,287405,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Niger,Male,Doing casual jobs,1,Doing casual jobs,No,Hausa,Hausa,No,No,No,273.0225380473352,0.4617455586902667,0.01,,,,,,,,,,,,,,,,,,,"('James Town', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2103637,,,,,,,,,,,,,,,,,,,,,,,,,5.535796599999999,,,,,,
483,284504,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Male,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),Yes,Ga,Ga,No,No,No,,,0.01,,,,,,,,,,,,,,,,,,,"('James Town', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2103637,,,,,,,,,,,,,,,,,,,,,,,,,5.535796599999999,,,,,,
484,284958,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Doing casual jobs,3,Doing casual jobs,Yes,Ewe,Ewe,No,No,No,39.45626473572645,0.075783172099983,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
485,288250,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),6,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,No,No,22.49819288459105,0.5150142470660559,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
486,288697,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Nigeria,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Ibo,Delta Ibo,No,Yes,No,251.65565077301144,0.1460265615036391,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
487,290564,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana ,Male,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),Yes,Ga-Dangbe,Ga,No,No,No,,,0.01,,,,,,,,,,,,,,,,,,,"('James Town', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.2103637,,,,,,,,,,,,,,,,,,,,,,,,,5.535796599999999,,,,,,
488,286652,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Male,Other,2,Other (specify),No,Balanka,Balanka,No,No,Yes,,,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
489,289117,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Niger,Female,Unemployed ,3,Unemployed,Yes,Hausa Hau,Hausa,No,No,No,,,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
490,286757,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Krobo,Krobo,No,No,No,6.223108191046627,0.0309441317876992,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
491,288711,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Kotokoli,Kotokoli And Ewe,No,No,No,,,0.01,,,,,,,,,,,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.1677052,,,,,,,,,,,,,,,,,,,,,,,,,5.6864962,,,,,,
492,279661,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Housewife/homemaker,2,Housewife/homemaker,Yes,Akan,Twi,No,No,Yes,4825.85558356651,1.1767673591465826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
