,Unnamed: 0,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
1252,3695,290401,290401.0,"('Mamprobi', 'Jamestown', 'Ghana')",3.3072338423847025,-3.137856484498071,-0.2402731,5.5356856,100,3.3072338423847025,moves200,Mamprobi,Jamestown,Ghana,Accra,James Town,Ghana,Female,Unemployed ,1,Unemployed,Yes,Ga,Ga,No,No,No,,,"('Mamprobi', 'Jamestown', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1253,3697,290428,290428.0,"('Porto-Novo', 'Porto-Novo', 'Benin')",331.3750862205213,0.3293084297427003,2.6253361,6.4990718,100,331.3750862205213,moves200,Porto-Novo,Porto-Novo,Benin,Accra,James Town,Benin ,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Fula,Fon,No,Yes,No,19.75045504353068,0.2989093877746053,"('Porto-Novo', 'Porto-Novo', 'Benin')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
1254,3699,290430,290430.0,"('Accra', 'Accra', 'Ghana')",2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,100,7.284797284053116,moves200,Accra,Accra,Ghana,Accra,Old Fadama,Ghana ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,No,10.85062356673037,3.165379465172392,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1255,3702,290438,290438.0,"('Legon', 'Legon', 'Ghana')",4.94276485887162,-2.0999440765517345,-0.1902700537844038,5.64816685,100,6287.107248573309,moves200,Legon,Legon,Ghana,Accra,Madina,Ghana ,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Dagaarti,Dagaarti,No,No,No,,,"('Legon', 'Legon', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1256,3707,290447,290447.0,"('Banfora', 'Banfora', 'Burkina Faso')",758.0865618015846,2.296357797998738,-4.752639,10.642703,100,758.0865618015846,moves200,Banfora,Banfora,Burkina Faso,Accra,James Town,Burkina Faso,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Turka,Dioula,No,No,No,,,"('Banfora', 'Banfora', 'Burkina Faso')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,3711,290448,290448.0,"('Old Fadama', 'Accra', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Accra,Ghana,Accra,Old Fadama,Ghana,Male,Unemployed ,1,Unemployed,Yes,Ewe,Ewe,No,No,No,,,"('Old Fadama', 'Accra', 'Ghana')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1258,3713,290450,290450.0,"('Madina', 'Accra', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Accra,Ghana,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Dagomba,Dagbani,No,No,Yes,119.67971110619789,2.6493709144579536,"('Madina', 'Accra', 'Ghana')",Urban City,Urban,City,19,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
1259,3715,290461,290461.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Ndebele,Ndebele,No,No,No,1.118821708883388,0.0158531057531425,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1260,3717,290462,290462.0,"('Sandton', 'Sandton', 'South Africa')",14.122173090490453,-1.2724117926607788,28.0479844,-26.068240600000003,100,14.122173090490453,moves200,Sandton,Sandton,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working part-time (formal/informal sector),2,Unemployed,Yes,Setswana,Setswana,No,Yes,Yes,,,"('Sandton', 'Sandton', 'South Africa')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1261,3719,290463,290463.0,"('Pietersburg', 'Pietersburg', 'South Africa')",254.92029542832947,0.8798581122642302,29.4613889,-23.9058333,100,254.92029542832947,moves200,Pietersburg,Pietersburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Doing casual jobs,2,Doing casual jobs,Yes,Sepedi,Sepedi,No,Yes,No,,,"('Pietersburg', 'Pietersburg', 'South Africa')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1262,3721,290465,290465.0,"('Mafeteng', 'Mafeteng', 'Lesotho')",393.4780395262897,-1.7740462861063195,27.238828100000003,-29.8224468,100,393.4780395262897,moves200,Mafeteng,Mafeteng,Lesotho,Johannesburg,Diepsloot,Lesotho,Female,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),No,Sotho,Northern Sotho,No,Yes,Yes,,,"('Mafeteng', 'Mafeteng', 'Lesotho')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1263,3724,290466,290466.0,"('Tzaneen', 'Tzaneen', 'South Africa')",313.9507834684853,0.6999217873469,30.161111100000003,-23.8319444,100,313.9507834684853,moves200,Tzaneen,Tzaneen,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,2,Unemployed,Yes,Tsonga,Tsonga,No,No,No,,,"('Tzaneen', 'Tzaneen', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1264,3727,290467,290467.0,"('Johannesburg', 'Johannesburg', 'South Africa')",27.29522374586636,-1.4101209171402702,28.049722,-26.205,100,27.29522374586636,moves200,Johannesburg,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working part-time (formal/informal sector),2,Working part-time (formal/informal sector),Yes,Pedi,Pedi,No,Yes,No,227.6250716824631,2.2899790294045004,"('Johannesburg', 'Johannesburg', 'South Africa')",Urban Town,Urban,Town,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0
1265,3730,290469,290469.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Unemployed ,2,Unemployed,No,Ndebele,Ndebele,No,No,No,14.65611660298589,0.0480276930548699,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1266,3733,290470,290470.0,"('nan', 'Elim', 'South Africa')",352.79235563061724,0.859529532857571,30.0604292,-23.1597507,100,352.79235563061724,moves200,,Elim,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,4,Unemployed,Yes,Tsonga,Tsonga,No,Yes,No,12.873079260577867,0.0230706418961149,"('nan', 'Elim', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,3738,290471,290471.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),No,Zimbabwens,Ndebele,No,Yes,No,33.74142105370606,0.1565334340161872,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1268,3740,290472,290472.0,"('Polokwane', 'Polokwane', 'South Africa')",254.92029542832947,0.8798581122642302,29.4613889,-23.9058333,100,254.92029542832947,moves200,Polokwane,Polokwane,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,2,Unemployed,Yes,Sepedi,Sepedi,No,Yes,No,0.0,0.0,"('Polokwane', 'Polokwane', 'South Africa')",Urban Village,Urban,Village,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1269,3743,290473,290473.0,"('Makhado', 'Makhado', 'South Africa')",351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,100,351.64022293383266,moves200,Makhado,Makhado,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Tsonga,Tsonga,No,No,No,1.1521326967845766,0.0586733779230447,"('Makhado', 'Makhado', 'South Africa')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1270,3746,290476,290476.0,"('Brits', 'Brits', 'South Africa')",38.847842607839546,2.27176464340548,27.7841667,-25.6297222,100,38.847842607839546,moves200,Brits,Brits,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,2,Unemployed,Yes,Tswana,Tswana,No,No,No,24.725669517349093,3.544176436066259,"('Brits', 'Brits', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1271,3750,290477,290477.0,"('Diepsloot', 'Diepsloot', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,100,0.0,moves200,Diepsloot,Diepsloot,South Africa,Johannesburg,Diepsloot,South Africa,Male,Doing casual jobs,0,Doing casual jobs,Yes,Tsonga,Tsonga,No,No,No,7.320956784990286,4.813704493827343,"('Diepsloot', 'Diepsloot', 'South Africa')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1272,3752,290478,290478.0,"('Orsumoghu', 'Orsumoghu', 'Nigeria')",4080.282247640482,2.0738370633290764,6.9329964,5.8587003,100,4080.282247640482,moves200,Orsumoghu,Orsumoghu,Nigeria,Johannesburg,Diepsloot,Nigeria,Male,Self-employed (run small business/income generation project),-3,Self-employed (run small business/income generation project),No,Ibo,Ibo,No,Yes,No,,,"('Orsumoghu', 'Orsumoghu', 'Nigeria')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273,3754,290487,290487.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),No,Ndebele,Ndebele,No,Yes,No,0.0,0.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1274,3757,290488,290488.0,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",355.1629168721529,0.2994735891368131,31.067731,-24.83356,100,355.1629168721529,moves200,Bushbuckridge,Bushbuckridge,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,1,Unemployed,Yes,Northern Sotho,Northern Sotho,No,No,Yes,146.7392022785105,1.1279863521272464,"('Bushbuckridge', 'Bushbuckridge', 'South Africa')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1275,3760,290489,290489.0,"('Randburg', 'Randburg', 'South Africa')",16.718497880289778,-1.808277908750583,27.975,-26.096111,100,16.718497880289778,moves200,Randburg,Randburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Ndebele,Ndebele,No,No,No,,,"('Randburg', 'Randburg', 'South Africa')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1276,3762,290490,290490.0,"('Old Fadama', 'Old Fadama', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Old Fadama,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Akan,Twi,No,No,No,,,"('Old Fadama', 'Old Fadama', 'Ghana')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1277,3764,290493,290493.0,"('Legon', 'Legon', 'Ghana')",4.94276485887162,-2.0999440765517345,-0.1902700537844038,5.64816685,100,4.94276485887162,moves200,Legon,Legon,Ghana,Accra,Madina,Ghana ,Female,University/technikon/correspondence student,0,University/technikon/correspondence student,Yes,Akuapem,Akuapem ,No,No,Yes,,,"('Legon', 'Legon', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1278,3768,290497,290497.0,"('Harare', 'Harare', 'Zimbabwe')",853.8603854545837,1.1317256811987415,31.045686,-17.831773000000002,100,853.8603854545837,moves200,Harare,Harare,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Ndebele,Isindebele,No,Yes,Yes,283.85667535601965,0.3026303351899679,"('Harare', 'Harare', 'Zimbabwe')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
1279,3770,290503,290503.0,"('James Town', 'Asene', 'Ghana')",0.01,0.0,-0.2103637,5.535796599999999,100,0.0,moves200,James Town,Asene,Ghana,Accra,James Town,Ghana ,Female,Other,2,Other (specify),Yes,Ga,Ga,No,Yes,Yes,6409.671369695296,0.2303841525711213,"('James Town', 'Asene', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1280,3772,290504,290504.0,"('Old Fadama', 'Accra', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Accra,Ghana,Accra,Old Fadama,Ghana,Female,University/technikon/correspondence student,1,University/technikon/correspondence student,Yes,Konkomba,Konkomba,No,No,No,,,"('Old Fadama', 'Accra', 'Ghana')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1281,3774,290505,290505.0,"('Old Fadama', 'Accra', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Accra,Ghana,Accra,Old Fadama,Ghana,Female,Unemployed ,1,Unemployed,Yes,Kokomba,Kokomba ,No,No,No,,,"('Old Fadama', 'Accra', 'Ghana')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1282,3776,290508,290508.0,"('Accra', 'Accra', 'Ghana')",2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,100,2.5260002562775066,moves200,Accra,Accra,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,2.2494298032121183,3.465393441394599,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1283,3778,290513,290513.0,"('Atukpai', 'Accra', 'Ghana')",2.578224076611351,1.1686465786159903,-0.2012376,5.5571096,100,2.578224076611351,moves200,Atukpai,Accra,Ghana,Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,Yes,No,6.34500956251652,0.6953731280555513,"('Atukpai', 'Accra', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1284,3780,290516,290516.0,"('Kano', 'Kano', 'Nigeria')",1197.0998735130293,0.6274489097512781,8.5364136,11.894838900000002,100,1197.0998735130293,moves200,Kano,Kano,Nigeria,Accra,James Town,Nigeria ,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Hausa,Hausa ,No,Yes,No,9.374957031286383,0.0167846072907177,"('Kano', 'Kano', 'Nigeria')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1285,3782,290518,290518.0,"('Madina', 'Accra', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Accra,Ghana,Accra,Madina,Ghana,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Akan,Twi,No,No,Yes,,,"('Madina', 'Accra', 'Ghana')",Urban City,Urban,City,19,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
1286,3784,290522,290522.0,"('Asene Kotopong', 'Jamestown', 'Ghana')",0.4468919412060033,1.0288648999753571,-0.2082791,5.5392359,100,0.4468919412060033,moves200,Asene Kotopong,Jamestown,Ghana,Accra,James Town,Ghana ,Male,Other,1,Other (specify),Yes,Ga,Ga,No,Yes,Yes,20.62065619213692,1.0261963950925497,"('Asene Kotopong', 'Jamestown', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1287,3786,290525,290525.0,"('Accra', 'Accra', 'Ghana')",14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,100,17.93956945530044,moves200,Accra,Accra,Ghana,Accra,Madina,Ghana,Female,Unemployed ,3,Housewife/homemaker,Yes,Akuapem,Akuapem,No,No,No,8.67478438469045,3.030563605740168,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1288,3791,290531,290531.0,"('Old Fadama', 'Old Fadama', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Old Fadama,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Kokomba,Lekpakpan ,No,Yes,No,,,"('Old Fadama', 'Old Fadama', 'Ghana')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1289,3794,290545,290545.0,"('Old Fadama', 'Accra', 'Ghana')",0.01,0.0,-0.2225215999999999,5.5488671,100,0.0,moves200,Old Fadama,Accra,Ghana,Accra,Old Fadama,Ghana,Female,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Sisaala,Sisaala ,No,No,No,23.839196886492328,3.0654341658430884,"('Old Fadama', 'Accra', 'Ghana')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1290,3796,290551,290551.0,"('Accra', 'Accra', 'Ghana')",2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,100,2.5260002562775066,moves200,Accra,Accra,Ghana,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,2.2494298032121183,3.465393441394599,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1291,3798,290564,290564.0,"('Accra', 'Accra', 'Ghana')",2.578224076611351,1.1686465786159903,-0.2012376,5.5571096,100,2.578224076611351,moves200,Accra,Accra,Ghana,Accra,James Town,Ghana ,Male,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),Yes,Ga-Dangbe,Ga,No,No,No,,,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1292,3800,290568,290568.0,"('Niame', 'Niamey', 'Niger')",925.426433739452,1.289201751064207,2.109823,13.524834,100,925.426433739452,moves200,Niame,Niamey,Niger,Accra,James Town,Niger,Female,Other,2,Self-employed (run small business/income generation project),No,Zabrama,Zabrama ,No,No,Yes,900.3094251241164,4.416507183318149,"('Niame', 'Niamey', 'Niger')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1293,3802,290576,290576.0,"('Madina', 'Accra', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Accra,Ghana,Accra,Madina,Ghana,Male,Doing casual jobs,1,Doing casual jobs,Yes,Hausa,Hausa,No,No,No,,,"('Madina', 'Accra', 'Ghana')",Urban City,Urban,City,19,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
1294,3804,290641,290641.0,"('Ikeja', 'Lagos', 'Nigeria')",412.4744585964901,0.2886853597926377,3.3532040740949824,6.6048591000000005,100,413.2639066024568,moves200,Ikeja,Lagos,Nigeria,Accra,Old Fadama,Nigeria,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),No,Yoruba,Yoruba,No,Yes,No,,,"('Ikeja', 'Lagos', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1295,3809,290648,290648.0,"('Accra', 'Accra', 'Ghana')",14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,100,98.55732179401308,moves200,Accra,Accra,Ghana,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),2,Casual employment/temporary worker,Yes,Ewe,Ewe,No,Yes,Yes,15.572432981103317,1.926839796368672,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1296,3812,290650,290650.0,"('Kebbi State', 'Kebbi State', 'Nigeria')",915.354986200499,0.9641503158800654,4.499511599999999,12.3045292,100,915.354986200499,moves200,Kebbi State,Kebbi State,Nigeria,Accra,James Town,Nigeria ,Male,Other,4,Other (specify),No,Zabarma,Zabarma ,No,Yes,No,4.00073900926111,0.0405812872224425,"('Kebbi State', 'Kebbi State', 'Nigeria')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,3814,290651,290651.0,"('Kpalime', 'Kpalime', 'Togo')",178.65124060619098,1.013192350382954,0.6323982,6.9106565,100,178.65124060619098,moves200,Kpalime,Kpalime,Togo,Accra,Old Fadama,Togo,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,Kotokoli,Kotokoli ,No,Yes,No,,,"('Kpalime', 'Kpalime', 'Togo')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
1298,3816,290652,290652.0,"('Accra', 'Accra', 'Ghana')",2.578224076611351,1.1686465786159903,-0.2012376,5.5571096,100,2.578224076611351,moves200,Accra,Accra,Ghana,Accra,James Town,Ghana,Female,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),Yes,Ga-Dangbe,Ga Ga,No,No,No,,,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1299,3818,290653,290653.0,"('Madina', 'Madina', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,23.54755881399215,moves200,Madina,Madina,Ghana,Accra,Madina,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,Yes,,,"('Madina', 'Madina', 'Ghana')",Urban City,Urban,City,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
1300,3822,290656,290656.0,"('Otublohum', 'Accra', 'Ghana')",5.255665128981602,1.788948683511223,-0.2206505,5.5818904,100,5.255665128981602,moves200,Otublohum,Accra,Ghana,Accra,James Town,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Ga,Ga,No,No,No,1.8425608536171223,0.259997816944473,"('Otublohum', 'Accra', 'Ghana')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1301,3824,290664,290664.0,"('Legon', 'Legon', 'Ghana')",4.94276485887162,-2.0999440765517345,-0.1902700537844038,5.64816685,100,252.28856496271055,moves200,Legon,Legon,Ghana,Accra,Madina,Ghana ,Male,Casual employment/temporary worker,3,Casual employment/temporary worker,Yes,Twi,Twi,No,Yes,Yes,,,"('Legon', 'Legon', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1302,3828,290670,290670.0,"('Ejigbo', 'Lagos', 'Nigeria')",405.855225590654,0.2780808322969112,3.3067225,6.5507230000000005,100,405.855225590654,moves200,Ejigbo,Lagos,Nigeria,Accra,Old Fadama,Nigeria ,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Igbo,Igbo,No,Yes,No,,,"('Ejigbo', 'Lagos', 'Nigeria')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1303,3831,290671,290671.0,"('Accra', 'Accra', 'Ghana')",14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,100,102.95479424198903,moves200,Accra,Accra,Ghana,Accra,Madina,Ghana,Male,Unemployed ,3,Unemployed,Yes,Akuapem,Akuapem ,No,No,No,11.471914979864628,1.8213032914547145,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1305,3836,290677,290677.0,"('Accra', 'Accra', 'Ghana')",2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,100,2.5260002562775066,moves200,Accra,Accra,Ghana,Accra,Old Fadama,Ghana,Female,Unemployed ,2,Unemployed,Yes,Ga,Ga,No,No,Yes,2.639331267060058,1.1113157054427596,"('Accra', 'Accra', 'Ghana')",Urban Town,Urban,Town,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
1306,3841,290678,290678.0,"('Ziohn Town', 'Ziohn Town', 'Liberia')",875.857527978639,3.071484758259362,-8.111218,6.090732599999999,100,875.857527978639,moves200,Ziohn Town,Ziohn Town,Liberia,Accra,James Town,Liberia,Male,Self-employed (run small business/income generation project),3,Other (specify),No,Kru,Kru,Yes,No,No,851.9088959243746,1.0180853112939818,"('Ziohn Town', 'Ziohn Town', 'Liberia')",Non-Urban Town,Non-Urban,Town,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,3844,290679,290679.0,"('Kaneshie', 'Old Fadama', 'Ghana')",3.177840796793773,2.3259023067456144,-0.2422186,5.569655200000001,100,3.177840796793773,moves200,Kaneshie,Old Fadama,Ghana,Accra,Old Fadama,Ghana,Female,Doing casual jobs,0,Doing casual jobs,Yes,Dagomba,Dagbani ,No,No,No,,,"('Kaneshie', 'Old Fadama', 'Ghana')",Urban City,Urban,City,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
